vuosi;kunta;tp_yht;xyind
2017;837;50;3381256825125
2017;837;3;3383756825125
2017;837;29;3178756825375
2017;837;19;3188756825375
2017;837;4;3191256825375
2017;604;17;3233756819625
2017;604;134;3236256819625
2017;604;2;3238756819625
2017;604;1;3246256819625
2017;604;46;3248756819625
2017;604;8;3251256819625
2017;604;33;3253756819625
2017;604;5;3193756819875
2017;604;3;3196256819875
2017;604;3;3203756819875
2017;604;2;3221256819875
2017;604;12;3223756819875
2017;604;1;3226256819875
2017;604;4;3231256819875
2017;604;5;3233756819875
2017;604;4;3236256819875
2017;604;8;3238756819875
2017;604;2;3241256819875
2017;604;1;3246256819875
2017;604;1;3248756819875
2017;604;8;3251256819875
2017;604;5;3238756820125
2017;604;2;3241256820125
2017;604;2;3243756820125
2017;604;3;3246256820125
2017;604;7;3248756820125
2017;604;2;3251256820125
2017;604;1;3233756820375
2017;604;4;3236256820375
2017;604;1;3238756820375
2017;604;8;3241256820375
2017;604;30;3243756820375
2017;604;7;3246256820375
2017;837;4;3193756825375
2017;837;2;3196256825375
2017;837;7;3198756825375
2017;837;19;3201256825375
2017;837;47;3203756825375
2017;837;16;3206256825375
2017;837;6;3208756825375
2017;837;42;3211256825375
2017;837;57;3213756825375
2017;837;125;3216256825375
2017;837;15;3218756825375
2017;837;64;3221256825375
2017;837;1;3223756825375
2017;837;8;3226256825375
2017;837;115;3228756825375
2017;837;1;3233756825375
2017;837;40;3236256825375
2017;837;51;3238756825375
2017;837;9;3241256825375
2017;837;1;3371256825375
2017;837;4;3376256825375
2017;837;2;3201256825625
2017;837;13;3206256825625
2017;837;12;3208756825625
2017;837;18;3211256825625
2017;837;2;3213756825625
2017;837;14;3221256825625
2017;837;3;3223756825625
2017;837;3;3226256825625
2017;837;10;3228756825625
2017;837;19;3231256825625
2017;837;74;3233756825625
2017;837;20;3236256825625
2017;887;1;3263756766125
2017;887;5;3256256766875
2017;887;1;3271256766875
2017;887;2;3273756766875
2017;887;1;3141256767375
2017;887;1;3126256767625
2017;887;1;3258756767625
2017;887;1;3256256768125
2017;887;1;3261256768125
2017;887;2;3206256768375
2017;887;1;3248756768375
2017;887;1;3298756768625
2017;887;1;3068756768875
2017;887;1;3071256769125
2017;887;1;3088756769125
2017;887;1;3203756769375
2017;887;4;3206256769375
2017;887;3;3098756769625
2017;887;1;3203756769625
2017;887;1;3193756769875
2017;887;12;3221256769875
2017;887;1;3001256770125
2017;887;1;3008756770125
2017;887;2;3101256770125
2017;887;1;3156256770375
2017;887;1;3161256770375
2017;887;1;3183756770375
2017;887;2;3101256770625
2017;887;2;2983756770875
2017;887;1;3026256770875
2017;887;1;3108756770875
2017;887;1;3131256770875
2017;887;3;3143756770875
2017;887;1;3171256770875
2017;887;2;3191256770875
2017;887;4;3231256771875
2017;887;2;3058756772125
2017;887;3;3086256772125
2017;887;3;3043756772375
2017;887;2;3048756772375
2017;887;3;3051256772375
2017;887;1;3071256772375
2017;887;1;3081256772375
2017;887;2;3238756772375
2017;887;1;3246256772375
2017;887;1;3221256772625
2017;887;2;3231256772625
2017;887;1;3071256772875
2017;887;27;3073756772875
2017;887;1;3076256772875
2017;887;1;3081256772875
2017;887;1;3178756772875
2017;887;1;3186256772875
2017;887;1;3221256772875
2017;887;1;3046256773125
2017;887;3;3073756773125
2017;887;2;3173756773125
2017;887;2;3206256773125
2017;887;1;3076256773375
2017;887;2;3176256773375
2017;887;1;3028756773625
2017;887;1;3178756773625
2017;887;1;3003756773875
2017;887;4;3028756773875
2017;887;1;3113756773875
2017;887;2;3156256773875
2017;604;12;3248756820375
2017;604;1;3233756820625
2017;604;3;3236256820625
2017;604;5;3246256820625
2017;604;1;3248756820625
2017;887;1;3186256773875
2017;887;1;3191256773875
2017;887;1;3173756774125
2017;887;8;3186256774125
2017;887;2;3188756774125
2017;887;13;3191256774125
2017;887;2;3016256774375
2017;887;1;3163756774375
2017;887;7;3173756774375
2017;887;1;3176256774375
2017;887;13;3183756774375
2017;887;10;3191256774375
2017;887;1;3196256774375
2017;887;3;3026256774625
2017;887;1;3033756774625
2017;887;2;3136256774625
2017;887;1;3151256774625
2017;887;8;3153756774625
2017;887;11;3181256774625
2017;887;1;3208756774625
2017;887;5;3128756774875
2017;887;76;3173756774875
2017;887;10;3186256774875
2017;887;1;3123756775125
2017;887;1;3146256775125
2017;887;1;3176256775125
2017;887;3;3201256775125
2017;887;24;3126256775375
2017;887;28;3126256775625
2017;887;5;3153756775625
2017;887;8;3158756775625
2017;887;2;3161256775625
2017;887;1;3166256775625
2017;536;1;3083756805375
2017;536;1;3073756805625
2017;536;1;3076256806375
2017;536;4;3078756806625
2017;536;1;3056256808375
2017;536;1;3051256808625
2017;536;1;3056256810125
2017;536;5;3026256810625
2017;536;2;3038756810625
2017;005;1;3431256993125
2017;005;3;3606256993125
2017;005;1;3608756993125
2017;005;1;3316256993375
2017;005;49;3323756993375
2017;005;1;3326256993375
2017;005;1;3378756993375
2017;005;2;3381256993375
2017;005;2;3426256993375
2017;005;2;3608756993375
2017;005;22;3321256993625
2017;005;3;3481256993625
2017;005;1;3506256993625
2017;005;1;3326256993875
2017;005;3;3378756993875
2017;005;2;3316256994125
2017;005;1;3321256994125
2017;005;1;3421256994125
2017;005;8;3436256994125
2017;005;1;3443756994125
2017;005;3;3436256994375
2017;005;3;3556256994375
2017;005;3;3376256994625
2017;005;3;3443756994625
2017;005;2;3546256994625
2017;005;1;3553756994625
2017;005;1;3441256994875
2017;005;1;3313756995125
2017;005;3;3438756995125
2017;005;2;3411256995375
2017;005;2;3433756995375
2017;005;1;3551256995375
2017;005;2;3438756995875
2017;536;1;3088756810625
2017;536;1;3016256810875
2017;536;1;3053756811375
2017;536;1;3053756811625
2017;536;7;3046256811875
2017;536;1;3003756812125
2017;536;2;3061256812125
2017;536;1;3033756812375
2017;536;3;3046256812375
2017;536;1;3066256812375
2017;536;1;3033756812625
2017;536;8;3048756812625
2017;536;3;3066256812625
2017;536;16;3048756812875
2017;536;1;3073756812875
2017;536;1;3046256813125
2017;536;1;3066256813125
2017;536;3;3043756813375
2017;536;1;3058756813375
2017;536;1;3013756813625
2017;536;3;3043756813625
2017;536;5;3046256813625
2017;536;1;3001256813875
2017;536;3;3033756813875
2017;536;1;3043756813875
2017;536;1;3076256813875
2017;536;1;3078756813875
2017;536;2;3043756814125
2017;536;1;3001256814375
2017;536;2;3031256814375
2017;536;3;3036256814375
2017;536;2;3068756814375
2017;536;1;2983756814875
2017;536;1;3003756814875
2017;536;1;3101256814875
2017;536;4;3103756814875
2017;536;6;2978756815125
2017;536;1;2998756815125
2017;536;1;3001256815125
2017;536;2;3003756815125
2017;536;1;3013756815125
2017;536;1;3031256815125
2017;536;1;3058756815125
2017;536;2;3093756815125
2017;536;1;3096256815125
2017;536;3;3026256815375
2017;536;2;3098756815375
2017;536;1;3001256815625
2017;536;1;3043756815625
2017;536;3;3081256815625
2017;536;1;3083756815875
2017;536;26;3113756816125
2017;536;1;3118756816375
2017;536;5;3121256816375
2017;536;2;3123756816375
2017;536;1;3013756816875
2017;536;3;3116256816875
2017;536;2;3118756816875
2017;536;1;3013756817125
2017;536;7;3116256817125
2017;536;11;3121256817125
2017;536;2;3123756817125
2017;536;1;2983756817375
2017;536;1;3113756817375
2017;536;1;3116256817375
2017;536;30;3118756817375
2017;536;8;3121256817375
2017;536;2;3123756817375
2017;536;1;3051256817625
2017;536;2;3118756817625
2017;536;2;3121256817625
2017;536;7;3126256817625
2017;536;3;3128756817625
2017;536;2;2981256817875
2017;536;1;3081256817875
2017;536;2;3103756817875
2017;536;1;3116256817875
2017;536;5;3121256817875
2017;536;2;3123756817875
2017;536;6;3128756817875
2017;536;1;3078756818125
2017;536;1;3123756818125
2017;536;24;3128756818125
2017;536;1;3131256818125
2017;536;9;3136256818125
2017;536;3;3138756818125
2017;536;1;3016256818375
2017;536;1;3078756818375
2017;536;1;3081256818375
2017;536;1;3093756818375
2017;536;4;3096256818375
2017;536;3;3126256818375
2017;536;3;3128756818375
2017;536;42;3133756818375
2017;536;1;3136256818375
2017;536;2;3141256818375
2017;536;1;3011256818625
2017;536;9;3126256818625
2017;536;3;3128756818625
2017;536;3;3131256818625
2017;536;9;3133756818625
2017;536;3;3136256818625
2017;536;3;3138756818625
2017;536;12;3141256818625
2017;536;1;3018756818875
2017;536;1;3066256818875
2017;536;27;3078756818875
2017;536;1;3096256818875
2017;536;8;3126256818875
2017;536;2;3128756818875
2017;536;8;3131256818875
2017;536;5;3133756818875
2017;536;26;3136256818875
2017;536;7;3138756818875
2017;536;1;3141256818875
2017;536;1;3143756818875
2017;536;1;3016256819125
2017;536;4;3083756819125
2017;536;1;3113756819125
2017;536;1;3123756819125
2017;536;5;3128756819125
2017;536;40;3131256819125
2017;536;1;3133756819125
2017;536;2;3136256819125
2017;536;15;3141256819125
2017;536;21;3143756819125
2017;536;3;3146256819125
2017;536;1;3008756819375
2017;536;1;3048756819375
2017;536;2;3076256819375
2017;536;1;3078756819375
2017;536;2;3081256819375
2017;108;2;3053756826375
2017;108;1;3056256826375
2017;108;1;3051256826625
2017;108;1;3018756827125
2017;108;1;3016256827375
2017;108;2;3086256827625
2017;108;1;3073756827875
2017;108;1;3016256828125
2017;108;1;3043756828125
2017;108;1;3061256828125
2017;108;9;3063756828125
2017;536;1;3116256819375
2017;536;4;3121256819375
2017;536;10;3123756819375
2017;536;3;3128756819375
2017;536;6;3131256819375
2017;536;48;3133756819375
2017;536;7;3141256819375
2017;536;1;3143756819375
2017;536;3;3146256819375
2017;536;4;3148756819375
2017;536;19;3151256819375
2017;536;1;2991256819625
2017;536;1;3011256819625
2017;536;3;3063756819625
2017;536;10;3088756819625
2017;536;1;3111256819625
2017;536;17;3123756819625
2017;536;1;3126256819625
2017;536;21;3128756819625
2017;536;6;3131256819625
2017;536;9;3133756819625
2017;536;11;3136256819625
2017;536;39;3138756819625
2017;536;2;3141256819625
2017;536;1;3143756819625
2017;536;32;3146256819625
2017;536;1;3148756819625
2017;536;1;3081256819875
2017;536;1;3083756819875
2017;536;23;3088756819875
2017;536;12;3096256819875
2017;536;2;3108756819875
2017;536;1;3126256819875
2017;887;2;3201256775625
2017;887;1;2991256775875
2017;887;1;3123756775875
2017;887;1;3153756775875
2017;887;61;3156256775875
2017;887;2;2988756776125
2017;887;10;3128756776125
2017;887;1;3136256776125
2017;887;2;3146256776125
2017;887;11;3148756776125
2017;887;14;3151256776125
2017;887;1;3158756776125
2017;887;2;3176256776125
2017;887;2;3188756776125
2017;887;5;3126256776375
2017;887;20;3128756776375
2017;887;69;3141256776375
2017;887;66;3143756776375
2017;887;3;3158756776375
2017;887;4;3183756776375
2017;887;1;3066256776625
2017;887;6;3118756776625
2017;887;3;3128756776625
2017;887;14;3133756776625
2017;887;83;3138756776625
2017;887;35;3141256776625
2017;887;108;3143756776625
2017;887;2;3123756776875
2017;887;2;3126256776875
2017;887;19;3128756776875
2017;887;165;3138756776875
2017;887;3;3141256776875
2017;887;2;3146256776875
2017;887;1;3201256776875
2017;887;1;3066256777125
2017;887;1;3076256777125
2017;887;1;3098756777125
2017;887;1;3141256777125
2017;887;12;3163756777125
2017;887;3;3083756777375
2017;887;1;3106256777375
2017;887;2;3146256777375
2017;887;11;3088756777625
2017;887;1;3111256777625
2017;887;2;3123756777625
2017;887;1;3166256777625
2017;887;1;3178756777625
2017;887;3;3086256777875
2017;887;10;3093756777875
2017;887;1;3113756777875
2017;887;1;3128756777875
2017;887;3;3148756777875
2017;887;3;3151256777875
2017;887;1;3083756778125
2017;887;2;3096256778125
2017;887;6;3148756778125
2017;887;1;3073756778375
2017;887;1;3076256778375
2017;887;1;3188756778375
2017;887;1;3071256778875
2017;887;1;3013756779125
2017;887;1;3016256779125
2017;887;10;3163756779125
2017;887;1;3166256779125
2017;887;1;3016256779375
2017;887;1;3183756779375
2017;005;4;3538756995875
2017;005;1;3371256996125
2017;005;2;3433756996125
2017;005;2;3441256996125
2017;005;1;3548756996125
2017;005;1;3431256996375
2017;005;7;3438756996375
2017;005;2;3461256996375
2017;005;2;3551256996375
2017;005;2;3373756996625
2017;005;6;3438756996625
2017;005;2;3503756996625
2017;005;1;3373756996875
2017;005;2;3548756996875
2017;005;3;3436256997125
2017;005;1;3546256997125
2017;005;1;3371256997375
2017;005;1;3373756997375
2017;005;1;3423756997375
2017;005;1;3426256997375
2017;005;2;3428756997625
2017;005;12;3436256997625
2017;005;1;3531256997625
2017;005;1;3468756997875
2017;005;3;3498756997875
2017;005;2;3528756997875
2017;005;7;3436256998125
2017;005;2;3468756998125
2017;005;1;3533756998125
2017;005;1;3318756998375
2017;005;2;3318756998625
2017;005;2;3408756998625
2017;005;1;3318756998875
2017;887;1;2998756779625
2017;887;2;3148756779625
2017;887;1;3151256779625
2017;887;1;3171256779625
2017;887;1;2996256779875
2017;887;1;3011256780125
2017;887;1;3013756780125
2017;887;6;3043756780125
2017;887;1;3136256780125
2017;887;2;3136256780625
2017;887;1;2998756780875
2017;887;4;3138756780875
2017;887;1;3021256781125
2017;887;1;3036256781125
2017;887;12;3096256781375
2017;887;1;3178756781375
2017;887;3;3076256781625
2017;887;2;3166256781625
2017;887;1;3061256782125
2017;887;2;3068756782125
2017;887;1;3133756782125
2017;887;1;3048756783125
2017;887;2;3091256783625
2017;887;1;3126256783625
2017;887;1;3043756784125
2017;887;1;3053756784875
2017;887;1;3116256785375
2017;887;1;3016256786625
2017;887;1;3018756786625
2017;887;2;3021256786625
2017;887;1;3008756787625
2017;887;1;3121256787625
2017;887;1;3008756788125
2017;108;2;3053756828375
2017;108;7;3066256828375
2017;108;1;3068756828375
2017;108;1;3008756828625
2017;108;2;3018756828625
2017;108;1;3063756828625
2017;108;4;3021256828875
2017;108;1;3006256829125
2017;108;1;3061256829125
2017;108;1;2981256829375
2017;108;1;2993756829875
2017;108;6;3006256829875
2017;108;2;3003756830125
2017;108;1;3008756830125
2017;108;1;3001256830375
2017;108;3;2951256830625
2017;108;2;3021256830625
2017;108;3;3101256830875
2017;108;1;3058756831125
2017;108;1;3063756831125
2017;108;1;2931256831375
2017;108;3;3033756831375
2017;108;2;3036256831375
2017;108;7;3098756831375
2017;108;4;2926256831625
2017;108;1;3016256831625
2017;108;3;3021256831625
2017;108;1;3031256831625
2017;108;1;3101256831625
2017;108;1;3108756831625
2017;108;1;2961256831875
2017;108;5;3103756831875
2017;108;12;3111256831875
2017;005;1;3321256998875
2017;005;4;3411256998875
2017;005;5;3413756998875
2017;005;1;3526256998875
2017;005;73;3406256999125
2017;005;23;3408756999125
2017;005;1;3411256999125
2017;005;5;3413756999125
2017;005;1;3521256999125
2017;005;291;3411256999375
2017;005;3;3413756999375
2017;005;1;3416256999375
2017;005;2;3443756999375
2017;005;1;3411256999875
2017;005;2;3461257000375
2017;005;1;3461257001375
2017;005;1;3493757001875
2017;887;2;3066256788375
2017;887;1;3003756788875
2017;887;6;2996256789125
2017;887;1;3008756789125
2017;887;10;3003756789375
2017;887;1;3006256789375
2017;887;2;3028756789375
2017;887;1;3008756789625
2017;887;1;3008756789875
2017;887;1;3011256789875
2017;887;1;3013756789875
2017;887;1;3016256790125
2017;887;1;3113756790375
2017;887;3;3011256791125
2017;887;1;3013756791625
2017;887;3;3006256794375
2017;887;3;3003756794625
2017;936;1;3296256889625
2017;936;3;3281256891125
2017;936;1;3266256891875
2017;936;1;3293756892125
2017;108;9;2921256832125
2017;108;11;2993756832125
2017;108;1;3028756832125
2017;108;1;3031256832125
2017;108;13;3043756832125
2017;108;5;3046256832125
2017;108;2;3051256832125
2017;108;2;2938756832375
2017;108;1;3016256832375
2017;108;4;3026256832375
2017;108;1;3043756832375
2017;108;4;2938756832625
2017;108;2;2943756832625
2017;108;2;2996256832625
2017;108;1;3023756832625
2017;108;3;3026256832625
2017;108;1;3058756832625
2017;108;31;3093756832625
2017;108;14;3121256832625
2017;108;1;3113756832875
2017;108;1;3026256833125
2017;108;5;3056256833125
2017;108;5;3126256833125
2017;108;1;2923756833375
2017;108;1;2973756833375
2017;108;1;3056256833375
2017;108;6;3061256833375
2017;108;2;2943756833625
2017;108;7;2946256833625
2017;108;1;2978756833625
2017;108;1;3016256833625
2017;108;4;3056256833625
2017;108;1;3063756833625
2017;108;2;3066256833625
2017;108;1;3103756833625
2017;108;1;3021256833875
2017;108;1;3066256833875
2017;108;1;3068756833875
2017;108;1;3111256833875
2017;108;1;3073756834125
2017;108;1;2981256834375
2017;108;1;2988756834375
2017;108;1;3046256834375
2017;108;1;3061256834375
2017;108;1;3071256834375
2017;108;14;2933756834625
2017;108;1;2956256834625
2017;108;1;2971256834625
2017;108;2;2998756834625
2017;108;1;3061256834625
2017;108;1;2951256834875
2017;108;2;2956256834875
2017;108;1;2973756834875
2017;108;2;2918756835125
2017;108;2;2953756835125
2017;108;1;2961256835125
2017;108;21;2978756835125
2017;108;5;2983756835125
2017;108;2;3071256835125
2017;108;1;3073756835125
2017;108;1;2851256835375
2017;108;3;2911256835375
2017;108;14;2973756835375
2017;108;3;2976256835375
2017;108;1;2983756835375
2017;108;2;2878756835625
2017;108;1;2953756835625
2017;108;7;2998756835625
2017;108;3;3001256835625
2017;108;1;3008756835625
2017;108;11;3011256835625
2017;108;1;3073756835625
2017;108;1;2853756835875
2017;108;2;3006256835875
2017;108;1;3056256835875
2017;108;3;3076256835875
2017;108;1;2851256836125
2017;108;1;2901256836125
2017;108;4;3078756836125
2017;108;1;3106256836125
2017;108;1;2901256836375
2017;108;1;2971256836375
2017;108;2;3001256836625
2017;108;1;3026256836625
2017;108;2;3068756836875
2017;108;3;3101256836875
2017;108;2;2973756837125
2017;108;1;2983756837125
2017;108;1;3001256837125
2017;108;1;3003756837125
2017;108;2;2848756837375
2017;108;5;2966256837375
2017;108;1;2921256837625
2017;108;3;2928756837625
2017;108;1;2963756837625
2017;108;19;2968756837625
2017;108;7;2848756837875
2017;108;1;2916256837875
2017;108;2;2961256837875
2017;837;12;3238756825625
2017;837;1;3241256825625
2017;837;3;3378756825625
2017;837;6;3206256825875
2017;837;1;3208756825875
2017;837;10;3211256825875
2017;837;37;3213756825875
2017;837;6;3223756825875
2017;837;1;3226256825875
2017;837;36;3228756825875
2017;837;9;3231256825875
2017;837;12;3233756825875
2017;837;10;3236256825875
2017;837;3;3238756825875
2017;837;52;3243756825875
