mun;scenario;year;rakv;erpien;rivita;askert;liike;tsto;liiken;hoito;kokoon;opetus;teoll;varast;muut
837;wemp;2036;9999;134;149;104;159;144;79;179;119;169;134;129;79
837;wemp;2036;1920;149;149;99;218;198;129;238;159;248;268;188;129
837;wemp;2036;1929;152;147;93;216;196;133;241;157;246;255;187;133
837;wemp;2036;1939;154;149;92;212;193;135;241;154;241;241;183;135
837;wemp;2036;1949;149;144;93;205;182;131;233;149;224;224;168;131
837;wemp;2036;1959;130;182;86;173;164;121;216;138;199;199;151;121
837;wemp;2036;1969;130;146;94;159;118;94;171;110;151;114;138;94
837;wemp;2036;1979;110;141;86;130;94;75;137;90;122;86;102;75
837;wemp;2036;1989;90;115;82;127;94;74;135;86;119;86;98;74
837;wemp;2036;1999;124;165;105;128;96;73;133;83;119;87;96;73
837;wemp;2036;2009;118;118;98;123;93;69;123;74;113;83;88;69
837;wemp;2036;2010;60;60;60;80;60;50;95;60;75;45;45;50
837;wemp;2036;2018;60;58;57;77;55;40;85;55;74;40;40;40
837;wemp;2036;2019;65;45;40;55;55;40;85;55;70;40;40;40
837;wemp;2036;2020;62;42;37;52;52;40;85;52;67;40;40;40
837;wemp;2036;2021;60;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2036;2022;59;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2036;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2036;2024;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2036;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2036;2026;56;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2036;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2036;2028;54;38;32;47;47;37;82;47;62;37;38;37
837;wemp;2036;2029;54;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2036;2030;53;38;31;46;46;36;81;46;61;36;36;36
837;wemp;2036;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2036;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2036;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2036;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2036;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2036;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2037;9999;134;149;104;159;144;79;178;119;169;134;129;79
837;wemp;2037;1920;149;149;99;218;198;129;238;159;248;268;188;129
837;wemp;2037;1929;152;147;93;216;196;133;241;157;245;255;187;133
837;wemp;2037;1939;154;149;91;212;193;135;241;154;241;241;183;135
837;wemp;2037;1949;149;144;93;205;181;130;232;149;223;223;167;130
837;wemp;2037;1959;129;181;86;172;164;121;216;138;198;198;151;121
837;wemp;2037;1969;129;145;93;157;117;93;169;109;149;113;137;93
837;wemp;2037;1979;109;140;86;128;93;74;136;89;121;86;101;74
837;wemp;2037;1989;89;113;81;125;93;73;133;85;117;85;97;73
837;wemp;2037;1999;123;163;104;127;95;73;132;82;118;86;95;73
837;wemp;2037;2009;117;117;98;122;93;68;122;73;112;83;88;68
837;wemp;2037;2010;60;60;60;80;60;50;95;60;75;45;45;50
837;wemp;2037;2018;60;58;57;77;55;40;85;55;74;40;40;40
837;wemp;2037;2019;65;45;40;55;55;40;85;55;70;40;40;40
837;wemp;2037;2020;62;42;37;52;52;40;85;52;67;40;40;40
837;wemp;2037;2021;60;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2037;2022;59;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2037;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2037;2024;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2037;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2037;2026;56;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2037;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2037;2028;54;38;32;47;47;37;82;47;62;37;38;37
837;wemp;2037;2029;54;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2037;2030;53;38;31;46;46;36;81;46;61;36;36;36
837;wemp;2037;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2037;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2037;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2037;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2037;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2037;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2037;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2038;9999;134;149;104;159;144;79;178;119;169;134;129;79
837;wemp;2038;1920;149;149;99;218;198;129;238;159;248;268;188;129
837;wemp;2038;1929;152;147;93;216;196;132;240;157;245;255;186;132
837;wemp;2038;1939;154;149;91;212;192;135;240;154;240;240;183;135
837;wemp;2038;1949;148;144;93;204;181;130;232;148;223;223;167;130
837;wemp;2038;1959;129;181;86;172;163;120;215;138;198;198;151;120
837;wemp;2038;1969;128;144;92;156;116;92;167;108;148;112;136;92
837;wemp;2038;1979;108;139;85;127;92;73;135;89;119;85;100;73
837;wemp;2038;1989;87;111;80;123;91;72;131;84;115;84;95;72
837;wemp;2038;1999;121;162;103;126;94;72;130;81;117;85;94;72
837;wemp;2038;2009;117;117;98;122;93;68;122;73;112;83;88;68
837;wemp;2038;2010;60;60;60;80;60;50;95;60;75;45;45;50
837;wemp;2038;2018;60;58;57;77;55;40;85;55;74;40;40;40
837;wemp;2038;2019;65;45;40;55;55;40;85;55;70;40;40;40
837;wemp;2038;2020;62;42;37;52;52;40;85;52;67;40;40;40
837;wemp;2038;2021;60;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2038;2022;59;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2038;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2038;2024;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2038;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2038;2026;56;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2038;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2038;2028;54;38;32;47;47;37;82;47;62;37;38;37
837;wemp;2038;2029;54;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2038;2030;53;38;31;46;46;36;81;46;61;36;36;36
837;wemp;2038;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2038;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2038;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2038;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2038;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2038;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2038;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2038;2038;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;9999;134;149;104;159;144;79;178;119;168;134;129;79
837;wemp;2039;1920;149;149;99;218;198;129;238;159;248;268;188;129
837;wemp;2039;1929;152;147;93;216;196;132;240;157;245;255;186;132
837;wemp;2039;1939;154;149;91;211;192;135;240;154;240;240;183;135
837;wemp;2039;1949;148;143;93;204;180;130;231;148;222;222;167;130
837;wemp;2039;1959;129;180;86;172;163;120;214;137;197;197;150;120
837;wemp;2039;1969;126;142;91;154;114;91;166;107;146;111;134;91
837;wemp;2039;1979;107;137;84;126;91;72;133;88;118;84;99;72
837;wemp;2039;1989;86;110;78;121;90;71;129;82;114;82;94;71
837;wemp;2039;1999;120;160;102;125;93;71;129;80;116;85;93;71
837;wemp;2039;2009;117;117;97;122;92;68;122;73;112;83;88;68
837;wemp;2039;2010;60;60;60;80;60;50;95;60;75;45;45;50
837;wemp;2039;2018;60;58;57;77;55;40;85;55;74;40;40;40
837;wemp;2039;2019;65;45;40;55;55;40;85;55;70;40;40;40
837;wemp;2039;2020;62;42;37;52;52;40;85;52;67;40;40;40
837;wemp;2039;2021;60;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2039;2022;59;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2039;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2039;2024;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2039;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2039;2026;56;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2039;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2039;2028;54;38;32;47;47;37;82;47;62;37;38;37
837;wemp;2039;2029;54;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2039;2030;53;38;31;46;46;36;81;46;61;36;36;36
837;wemp;2039;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;2038;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2039;2039;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;9999;134;149;104;159;144;79;178;119;168;134;129;79
837;wemp;2040;1920;149;149;99;218;198;129;238;159;248;267;188;129
837;wemp;2040;1929;152;147;93;216;196;132;240;157;245;255;186;132
837;wemp;2040;1939;154;149;91;211;192;134;240;154;240;240;182;134
837;wemp;2040;1949;148;143;92;203;180;129;231;148;222;222;166;129
837;wemp;2040;1959;128;180;86;171;163;120;214;137;197;197;150;120
837;wemp;2040;1969;125;141;90;152;113;90;164;106;145;109;133;90
837;wemp;2040;1979;106;136;83;124;91;72;132;87;117;83;98;72
837;wemp;2040;1989;85;108;77;120;89;69;127;81;112;81;93;69
837;wemp;2040;1999;119;159;101;123;92;70;128;79;114;84;92;70
837;wemp;2040;2009;116;116;97;121;92;68;121;73;112;82;87;68
837;wemp;2040;2010;60;60;60;80;60;50;95;60;75;45;45;50
837;wemp;2040;2018;60;58;57;77;55;40;85;55;74;40;40;40
837;wemp;2040;2019;65;45;40;55;55;40;85;55;70;40;40;40
837;wemp;2040;2020;62;42;37;52;52;40;85;52;67;40;40;40
837;wemp;2040;2021;60;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2040;2022;59;39;35;50;50;40;85;50;65;40;40;40
837;wemp;2040;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2040;2024;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2040;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2040;2026;56;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2040;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2040;2028;54;38;32;47;47;37;82;47;62;37;38;37
837;wemp;2040;2029;54;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2040;2030;53;38;31;46;46;36;81;46;61;36;36;36
837;wemp;2040;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2038;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2039;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2040;2040;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;9999;134;149;104;158;144;79;178;119;168;134;129;79
837;wemp;2041;1920;149;149;99;218;198;129;238;158;248;267;188;129
837;wemp;2041;1929;152;147;93;216;196;132;240;157;245;255;186;132
837;wemp;2041;1939;154;149;91;211;192;134;240;154;240;240;182;134
837;wemp;2041;1949;148;143;92;203;180;129;231;148;221;221;166;129
837;wemp;2041;1959;128;179;85;171;162;120;213;137;196;196;149;120
837;wemp;2041;1969;125;140;90;152;113;90;164;105;144;109;133;90
837;wemp;2041;1979;105;134;82;123;90;71;131;86;116;82;97;71
837;wemp;2041;1989;84;107;76;118;88;69;126;80;111;80;92;69
837;wemp;2041;1999;117;156;100;121;91;69;126;78;113;82;91;69
837;wemp;2041;2009;115;115;96;120;91;67;120;72;110;82;86;67
837;wemp;2041;2010;60;60;60;79;60;50;94;60;74;45;45;50
837;wemp;2041;2018;60;57;57;76;55;40;84;55;73;40;40;40
837;wemp;2041;2019;65;45;40;55;55;40;84;55;69;40;40;40
837;wemp;2041;2020;62;42;37;52;52;40;84;52;67;40;40;40
837;wemp;2041;2021;60;39;35;50;50;40;84;50;65;40;40;40
837;wemp;2041;2022;59;39;35;49;49;39;84;49;64;39;40;39
837;wemp;2041;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2041;2024;58;39;34;48;48;38;83;48;63;38;40;38
837;wemp;2041;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2041;2026;56;38;33;47;47;37;82;47;62;37;40;37
837;wemp;2041;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2041;2028;54;38;32;46;46;36;81;46;61;36;38;36
837;wemp;2041;2029;54;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2041;2030;53;38;31;45;45;35;80;45;60;35;36;35
837;wemp;2041;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2038;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2039;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2040;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2041;2041;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;9999;134;149;104;158;144;79;178;119;168;134;129;79
837;wemp;2042;1920;149;149;99;218;198;129;238;158;248;267;188;129
837;wemp;2042;1929;152;147;93;216;196;132;240;157;245;255;186;132
837;wemp;2042;1939;154;149;91;211;192;134;240;154;240;240;182;134
837;wemp;2042;1949;147;143;92;203;180;129;230;147;221;221;166;129
837;wemp;2042;1959;128;179;85;170;162;119;213;136;196;196;149;119
837;wemp;2042;1969;124;140;89;152;113;89;163;105;144;109;132;89
837;wemp;2042;1979;104;133;81;122;89;70;129;85;115;81;96;70
837;wemp;2042;1989;83;106;76;117;87;68;125;79;110;79;91;68
837;wemp;2042;1999;115;154;98;120;90;68;124;77;111;81;90;68
837;wemp;2042;2009;114;114;95;119;90;67;119;71;109;81;86;67
837;wemp;2042;2010;59;59;59;79;59;50;94;59;74;45;45;50
837;wemp;2042;2018;59;57;57;76;54;40;84;54;73;40;40;40
837;wemp;2042;2019;64;45;40;54;54;40;84;54;69;40;40;40
837;wemp;2042;2020;62;42;37;52;52;40;84;52;67;40;40;40
837;wemp;2042;2021;59;39;35;50;50;40;84;50;64;40;40;40
837;wemp;2042;2022;59;39;35;49;49;39;84;49;64;39;40;39
837;wemp;2042;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2042;2024;58;39;34;48;48;38;83;48;63;38;40;38
837;wemp;2042;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2042;2026;56;38;33;47;47;37;82;47;62;37;40;37
837;wemp;2042;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2042;2028;54;38;32;46;46;36;81;46;61;36;38;36
837;wemp;2042;2029;54;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2042;2030;53;38;31;45;45;35;80;45;60;35;36;35
837;wemp;2042;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2038;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2039;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2040;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2041;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2042;2042;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;9999;134;148;104;158;144;79;178;119;168;134;129;79
837;wemp;2043;1920;148;148;99;218;198;129;238;158;247;267;188;129
837;wemp;2043;1929;152;147;93;216;196;132;240;157;245;255;186;132
837;wemp;2043;1939;153;149;91;211;192;134;240;153;240;240;182;134
837;wemp;2043;1949;147;143;92;203;180;129;230;147;221;221;166;129
837;wemp;2043;1959;127;178;85;170;161;119;212;136;195;195;149;119
837;wemp;2043;1969;124;140;89;151;112;89;163;105;144;109;132;89
837;wemp;2043;1979;102;132;81;121;88;70;128;84;113;81;95;70
837;wemp;2043;1989;82;105;75;116;86;67;124;79;109;79;90;67
837;wemp;2043;1999;114;151;97;118;88;67;122;76;109;80;88;67
837;wemp;2043;2009;113;113;94;118;89;66;118;71;108;80;85;66
837;wemp;2043;2010;59;59;59;79;59;49;94;59;74;44;44;49
837;wemp;2043;2018;59;57;57;76;54;40;84;54;73;40;40;40
837;wemp;2043;2019;64;44;40;54;54;40;84;54;69;40;40;40
837;wemp;2043;2020;62;41;37;52;52;40;84;52;67;40;40;40
837;wemp;2043;2021;59;39;35;49;49;40;84;49;64;40;40;40
837;wemp;2043;2022;59;39;35;49;49;39;84;49;64;39;40;39
837;wemp;2043;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2043;2024;58;39;34;48;48;38;83;48;63;38;40;38
837;wemp;2043;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2043;2026;56;38;33;47;47;37;82;47;62;37;40;37
837;wemp;2043;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2043;2028;54;38;32;46;46;36;81;46;61;36;38;36
837;wemp;2043;2029;54;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2043;2030;53;38;31;45;45;35;80;45;60;35;36;35
837;wemp;2043;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2038;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2039;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2040;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2041;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2042;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2043;2043;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;9999;134;148;104;158;143;79;178;119;168;134;129;79
837;wemp;2044;1920;148;148;99;218;198;129;237;158;247;267;188;129
837;wemp;2044;1929;152;147;93;215;196;132;240;157;245;255;186;132
837;wemp;2044;1939;153;149;91;211;192;134;240;153;240;240;182;134
837;wemp;2044;1949;147;143;92;202;179;129;230;147;221;221;166;129
837;wemp;2044;1959;127;178;85;169;161;119;212;136;195;195;148;119
837;wemp;2044;1969;124;139;89;151;112;89;163;104;143;108;132;89
837;wemp;2044;1979;101;130;80;120;87;69;127;83;112;80;94;69
837;wemp;2044;1989;82;104;74;115;85;67;122;78;107;78;89;67
837;wemp;2044;1999;112;149;95;116;87;66;120;75;108;79;87;66
837;wemp;2044;2009;112;112;93;117;89;65;117;70;107;79;84;65
837;wemp;2044;2010;59;59;59;79;59;49;94;59;74;44;44;49
837;wemp;2044;2018;59;57;57;76;54;39;84;54;73;39;39;39
837;wemp;2044;2019;64;44;39;54;54;39;84;54;69;39;39;39
837;wemp;2044;2020;62;41;37;52;52;39;84;52;66;39;39;39
837;wemp;2044;2021;59;38;34;49;49;39;84;49;64;39;39;39
837;wemp;2044;2022;59;39;35;49;49;39;84;49;64;39;40;39
837;wemp;2044;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2044;2024;57;39;34;48;48;38;83;48;63;38;40;38
837;wemp;2044;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2044;2026;56;38;33;47;47;37;82;47;62;37;40;37
837;wemp;2044;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2044;2028;54;38;32;46;46;36;81;46;61;36;38;36
837;wemp;2044;2029;53;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2044;2030;53;38;31;45;45;35;80;45;60;35;36;35
837;wemp;2044;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2038;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2039;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2040;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2041;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2042;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2043;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2044;2044;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;9999;134;148;104;158;143;79;178;119;168;134;129;79
837;wemp;2045;1920;148;148;99;218;198;129;237;158;247;267;188;129
837;wemp;2045;1929;152;147;93;215;196;132;240;157;245;255;186;132
837;wemp;2045;1939;153;149;91;211;192;134;240;153;240;240;182;134
837;wemp;2045;1949;147;142;92;202;179;129;230;147;221;221;165;129
837;wemp;2045;1959;127;177;85;169;161;118;211;135;194;194;148;118
837;wemp;2045;1969;124;139;89;151;112;89;162;104;143;108;131;89
837;wemp;2045;1979;100;129;79;118;86;68;126;83;111;79;93;68
837;wemp;2045;1989;81;103;73;114;84;66;121;77;106;77;88;66
837;wemp;2045;1999;110;147;94;114;86;65;118;73;106;78;86;65
837;wemp;2045;2009;111;111;92;115;88;65;115;69;106;78;83;65
837;wemp;2045;2010;59;59;59;79;59;49;93;59;74;44;44;49
837;wemp;2045;2018;59;57;57;76;54;39;84;54;73;39;39;39
837;wemp;2045;2019;64;44;39;54;54;39;84;54;69;39;39;39
837;wemp;2045;2020;61;41;37;52;52;39;84;52;66;39;39;39
837;wemp;2045;2021;59;38;34;49;49;39;84;49;64;39;39;39
837;wemp;2045;2022;59;39;35;49;49;39;84;49;64;39;40;39
837;wemp;2045;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2045;2024;57;39;34;48;48;38;83;48;63;38;40;38
837;wemp;2045;2025;57;39;33;48;48;38;83;48;63;38;40;38
837;wemp;2045;2026;56;38;33;47;47;37;82;47;62;37;40;37
837;wemp;2045;2027;55;38;33;47;47;37;82;47;62;37;39;37
837;wemp;2045;2028;54;38;32;46;46;36;81;46;61;36;38;36
837;wemp;2045;2029;53;38;32;46;46;36;81;46;61;36;37;36
837;wemp;2045;2030;53;38;31;45;45;35;80;45;60;35;36;35
837;wemp;2045;2031;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2032;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2033;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2034;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2035;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2036;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2037;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2038;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2039;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2040;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2041;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2042;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2043;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2044;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2045;2045;52;38;31;45;45;35;80;45;60;35;35;35
837;wemp;2046;9999;133;148;104;158;143;79;178;119;168;133;129;79
837;wemp;2046;1920;148;148;99;218;198;129;237;158;247;267;188;129
837;wemp;2046;1929;152;147;93;215;196;132;240;157;245;255;186;132
837;wemp;2046;1939;153;148;91;211;192;134;239;153;239;239;182;134
837;wemp;2046;1949;147;142;92;202;179;129;230;147;220;220;165;129
837;wemp;2046;1959;126;177;84;169;160;118;211;135;194;194;148;118
837;wemp;2046;1969;123;139;89;150;112;89;162;104;142;108;131;89
837;wemp;2046;1979;99;128;78;117;85;67;124;82;110;78;92;67
837;wemp;2046;1989;80;102;73;113;84;65;120;76;105;76;87;65
837;wemp;2046;1999;109;145;93;113;84;64;117;72;105;76;84;64
837;wemp;2046;2009;110;110;91;114;87;64;114;69;105;78;82;64
837;wemp;2046;2010;59;59;59;78;59;49;93;59;74;44;44;49
837;wemp;2046;2018;59;57;56;75;54;39;83;54;73;39;39;39
837;wemp;2046;2019;64;44;39;54;54;39;83;54;69;39;39;39
837;wemp;2046;2020;61;41;37;51;51;39;83;51;66;39;39;39
837;wemp;2046;2021;59;38;34;49;49;39;83;49;64;39;39;39
837;wemp;2046;2022;59;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2046;2023;58;39;34;49;49;39;84;49;64;39;40;39
837;wemp;2046;2024;57;39;34;48;48;38;83;48;63;38;40;38
837;wemp;2046;2025;57;38;33;48;48;38;83;48;63;38;40;38
837;wemp;2046;2026;56;38;33;47;47;37;82;47;62;37;40;37
837;wemp;2046;2027;55;38;33;47;47;37;82;47;62;37;39;37
